"";"orgao";"uniorcam";"funcao";"subfuncao";"programa";"obsoleto1";"projativ";"rubrica";"recurso_vinculado";"contrapartida_recurso_vinculado";"numero_empenho";"data_empenho";"valor_empenho";"sinal_valor";"credor";"obsoleto2";"caracteristica_peculiar";"obsoleto3";"registro_precos";"obsoleto4";"numero_licitacao";"ano_licitacao";"historico_empenho";"forma_contratacao";"base_legal";"despesa_funcionario";"licitacao_compartilhada";"cnpj_orgao_gerenciador";"complemento_recurso_vinculado";"ano_empenho";"cnpj";"data_base";"data_geracao";"entidade"
"1097";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1031";"0000";"0202000000912";2020-02-06;700;"+";6747;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA  AGRICULTURA  FAMILIAR  PARA  MERENDA  ESCOLAR DA EDUCACAO  INFANTIL.  CONF  OC  204 E CONTRATO No 07/2020 EM ANEXO NE 911. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1098";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1031";"0000";"0202000000912";2020-12-08;-700;"-";6747;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente cfe memo no 158/2020 em anexo a ne 898";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1099";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1033";"0000";"0202000000913";2020-02-06;2075;"+";6747;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA  AGRICULTURA  FAMILIAR  PARA  MERENDA  ESCOLAR DA EDUCACAO  INFANTIL.  CONF  OC  206 E CONTRATO No 07/2020 EM ANEXO NE 911. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1100";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1033";"0000";"0202000000913";2020-12-08;-955;"-";6747;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente cfe memo no 158/2020 em anexo a ne 898";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1101";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1033";"0000";"0202000000913";2020-04-06;-600;"-";6747;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1102";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1031";"0000";"0202000000914";2020-02-06;3725,4;"+";6747;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA  AGRICULTURA  FAMILIAR  PARA  MERENDA  ESCOLAR DA EDUCACAO  INFANTIL.  CONF  OC  207 E CONTRATO No 07/2020 EM ANEXO NE 911. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1103";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1031";"0000";"0202000000914";2020-12-08;-2888,76;"-";6747;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente cfe memo no 158/2020 em anexo a ne 898";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1104";"05";"02";"12";"361";"0002";0;"02020";"3.3.90.30.07.01.01.000";"1001";"0000";"0202000000915";2020-02-06;6328,3;"+";6747;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA  AGRICULTURA  FAMILIAR  PARA  MERENDA  ESCOLAR DO ENSINO  FUNDAMENTAL.  CONF  OC 208 E CONTRATO No 07/2020 EM ANEXO NE 911. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1105";"05";"02";"12";"361";"0002";0;"02020";"3.3.90.30.07.01.01.000";"1001";"0000";"0202000000915";2020-12-08;-4328,3;"-";6747;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente cfe memo no 158/2020 em anexo a ne 898";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1106";"05";"02";"12";"361";"0002";0;"02020";"3.3.90.30.07.01.01.000";"1001";"0000";"0202000000915";2020-04-03;-2000;"-";6747;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"estornado para a aproveitamento do saldo vinculado e posteriormente reempenhado";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1107";"05";"02";"12";"361";"0002";0;"02020";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000916";2020-02-06;630;"+";6747;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA  AGRICULTURA  FAMILIAR  PARA  MERENDA  ESCOLAR DO ENSINO  FUNDAMENTAL.  CONF  OC 209 E CONTRATO No 07/2020 EM ANEXO NE 911. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1108";"05";"02";"12";"361";"0002";0;"02020";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000916";2020-11-26;-630;"-";6747;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1109";"05";"02";"12";"361";"0002";0;"02020";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000917";2020-02-06;4257,5;"+";5556;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA AGRICULTURA FAMILIAR PARA MERENDA ESCOLAR DENSINO FUNDAMENTAL. CONF OC 199 E CONTRATO No 11/2020 EM ANEXO. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1110";"05";"02";"12";"361";"0002";0;"02020";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000917";2020-11-26;-3422;"-";5556;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1111";"05";"02";"12";"361";"0002";0;"02020";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000917";2020-04-03;-835,5;"-";5556;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"transposto  para a aproveitamento do saldo vinculado 1001 -acesso 232  R$ 835,50";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1112";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000918";2020-02-06;2544,5;"+";5556;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA  AGRICULTURA  FAMILIAR  PARA  MERENDA  ESCOLAR DA EDUCACAO  INFANTIL.  CONF  OC  197 E CONTRATO No 11/2020 EM ANEXO NE 917. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1113";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000918";2020-11-26;-2282;"-";5556;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1114";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1031";"0000";"0202000000919";2020-02-06;1130;"+";5556;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA  AGRICULTURA  FAMILIAR  PARA  MERENDA  ESCOLAR DA EDUCACAO  INFANTIL.  CONF  OC  198 E CONTRATO No 11/2020 EM ANEXO NE 917. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1115";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1031";"0000";"0202000000919";2020-12-08;-972;"-";5556;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente cfe memo no 158/2020 em anexo a ne 898";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1116";"05";"02";"12";"361";"0002";0;"02020";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000920";2020-02-06;10686;"+";5889;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA  AGRICULTURA  FAMILIAR  PARA  MERENDA  ESCOLAR DO ENSINO  FUNDAMENTAL.  CONF  OC  202  E  CONTRATO  No  13/2020  EM  ANEXO. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1117";"05";"02";"12";"361";"0002";0;"02020";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000920";2020-11-26;-9906;"-";5889;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1118";"05";"02";"12";"361";"0002";0;"02020";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000920";2020-04-03;-780;"-";5889;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"transposto  para a aproveitamento do saldo vinculado 1001 -acesso 232  R$ 780,00";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1119";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000921";2020-02-06;4651,75;"+";5889;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA  AGRICULTURA  FAMILIAR  PARA  MERENDA  ESCOLAR DA EDUCACAO  INFANTIL.  CONF  OC  200 E CONTRATO No 13/2020 EM ANEXO NE 920. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1120";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000921";2020-11-26;-4651,75;"-";5889;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1121";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1031";"0000";"0202000000922";2020-02-06;1050;"+";5889;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA  AGRICULTURA  FAMILIAR  PARA  MERENDA  ESCOLAR DA EDUCACAO  INFANTIL.  CONF  OC  201 E CONTRATO No 13/2020 EM ANEXO NE 920. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1122";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1031";"0000";"0202000000922";2020-12-08;-840;"-";5889;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente cfe memo no 158/2020 em anexo a ne 898";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1123";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1033";"0000";"0202000000923";2020-02-06;3601,75;"+";5889;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA  AGRICULTURA  FAMILIAR  PARA  MERENDA  ESCOLAR DA EDUCACAO  INFANTIL.  CONF  OC  203 E CONTRATO No 13/2020 EM ANEXO NE 920. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1124";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1033";"0000";"0202000000923";2020-12-08;-2146,75;"-";5889;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente cfe memo no 158/2020 em anexo a ne 898";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1125";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1033";"0000";"0202000000923";2020-04-06;-1000;"-";5889;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1126";"05";"02";"12";"361";"0002";0;"02020";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000924";2020-02-06;13755;"+";5449;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA  AGRICULTURA  FAMILIAR  PARA  MERENDA  ESCOLAR DO ENSINO  FUNDAMENTAL.  CONF  OC  193  E  CONTRATO  No  09/2020  EM  ANEXO. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1127";"05";"02";"12";"361";"0002";0;"02020";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000924";2020-11-26;-13755;"-";5449;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1128";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1031";"0000";"0202000000925";2020-02-06;3866,91;"+";5449;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA  AGRICULTURA  FAMILIAR  PARA  MERENDA  ESCOLAR DA EDUCACAO  INFANTIL.  CONF  OC  191 E CONTRATO No 09/2020 EM ANEXO NE 924. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1129";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1031";"0000";"0202000000925";2020-12-08;-1899,91;"-";5449;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente cfe memo no 158/2020 em anexo a ne 898";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1130";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"1031";"0000";"0202000000925";2020-04-03;-1000;"-";5449;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"estornado para aproveitamento de saldo vinculado e posterior reempenho se necessario";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1131";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000926";2020-02-06;2371,11;"+";5449;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"GENEROS  ALIMENTICIOS  DA  AGRICULTURA  FAMILIAR  PARA  MERENDA  ESCOLAR DA EDUCACAO  INFANTIL.  CONF  OC  192 E CONTRATO No 09/2020 EM ANEXO NE 924. PROCESSO    No   04/2020  CHAMADA  PUBLICA/PNAE  01/2020  DISPENSA  01/2020";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1132";"05";"02";"12";"365";"0002";0;"02021";"3.3.90.30.07.01.01.000";"0001";"0000";"0202000000926";2020-11-26;-2371,11;"-";5449;NA;"000";99;"N";"Chamada Publica PNAE";"00000000000000000001";"2020";"por nao ter necessidade no presente";"CPP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1133";"08";"01";"10";"303";"0009";0;"02071";"3.3.90.32.99.03.00.000";"4050";"0000";"0202000000927";2020-02-06;139,8;"+";6938;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MEDICAMENTO  PARA  TRATAMENTO  DE  SAUDE  A  PACIENTE ATENDIDO PELO SISTEMA BASICO DE SAUDE. CONF. RD 99 EM ANEXO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1134";"05";"01";"04";"122";"0001";0;"02016";"3.3.90.30.07.99.00.000";"0001";"0000";"0202000000928";2020-02-07;80,99;"+";6938;NA;"000";0;"N";NA;"00000000000000000000";"0000";"GENEROS  ALIMENTICIOS  PARA  LANCHE DOS INTEGRANTES DO EVENTO ""ORIENTACAO E MONITORAMENTO  PARA  ALINHAMENTO  DOS  DOCUMENTOS  DAS ESCOLAS EEALIZANDO A IMPLANTACAO  DO  BNCC""  QUE ACONTECERA DIA 07/02 CONF JUSTIFICATIVA E RD 56 EM ANEXO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1135";"05";"01";"04";"122";"0001";0;"02016";"3.3.90.30.07.99.00.000";"0001";"0000";"0202000000928";2020-02-12;-80,99;"-";6938;NA;"000";0;"N";NA;"00000000000000000000";"0000";"ALTERACAO DE FORNECEDOR, EMPENHO CORRETO E PRA VILSON MEURER- ME";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1136";"08";"01";"10";"303";"0008";0;"02069";"3.3.90.93.08.00.00.000";"0040";"0000";"0202000000929";2020-02-07;350;"+";4073;NA;"000";0;"N";NA;"00000000000000000000";"0000";"RESSARCIMENTO  DE  CONSULTA/EXAME  MEDICO  CONF LEI 2613/15 DE ACORDO COM O DECRETO 104/15 CONF RD 101 EM ANEXO.";"DPV";"00";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1137";"08";"01";"10";"302";"0008";0;"02064";"3.3.90.93.08.00.00.000";"0040";"0000";"0202000000930";2020-02-07;250;"+";7402;NA;"000";0;"N";NA;"00000000000000000000";"0000";"RESSARCIMENTO  DE  CONSULTA/EXAME  MEDICO  CONF LEI 2613/15 DE ACORDO COM O DECRETO 104/15 CONF RD 102 EM ANEXO.";"DPV";"00";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1138";"08";"01";"10";"302";"0008";0;"02064";"3.3.90.93.08.00.00.000";"0040";"0000";"0202000000931";2020-02-07;150;"+";5005;NA;"000";0;"N";NA;"00000000000000000000";"0000";"RESSARCIMENTO  DE  CONSULTA/EXAME  MEDICO  CONF LEI 2613/15 DE ACORDO COM O DECRETO 104/15 CONF RD 100 EM ANEXO.";"DPV";"00";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1139";"10";"02";"20";"608";"0004";0;"02097";"3.3.90.32.99.01.00.000";"0001";"0000";"0202000000932";2020-02-07;2150;"+";1801;NA;"000";0;"N";NA;"00000000000000000005";"2020";"CONTRATACAO  DE  EMPRESA PARA SERVICO DE INSPECAO VETERINARIA NO PERIODO DE FERIAS DO SERVIDOR RESPONSAVEL CONF  OC 239 EM ANEXO. PROCESSO 18/2020. DISPENSA 05/2020.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1140";"10";"02";"20";"608";"0004";0;"02097";"3.3.90.32.99.01.00.000";"0001";"0000";"0202000000932";2020-02-27;-2150;"-";1801;NA;"000";0;"N";NA;"00000000000000000005";"2020";"transposto para o acesso 683 - acerto de dotacao";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1141";"08";"01";"10";"302";"0008";0;"02065";"4.4.90.52.35.00.00.000";"0040";"0000";"0202000000933";2020-02-07;2490;"+";1489;NA;"000";0;"N";NA;"00000000000000000006";"2020";"PONTO  BIOMETRICO  PARA O PRONTO ATENDIMENTO DE URGENCIA E EMERGENCIA, CONF OC 240 EM ANEXO. PROCESSO 19/2020. DISPENSA 06/2020.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1142";"08";"01";"10";"122";"0005";0;"02049";"3.3.90.39.05.00.00.000";"0040";"0000";"0202000000934";2020-02-07;350;"+";5649;NA;"000";0;"N";NA;"00000000000000000007";"2020";"MAO  DE  OBRA  PARA  INSTALACAO  DE  CAMERAS  DE  SEGURANCA  NO  PREDIO  DA SECRETARIA DE SAUDE. CONF OC 243 EM ANEXO. PROCESSO 20/2020. DISPENSA 07/2020.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1143";"08";"01";"10";"122";"0005";0;"02049";"3.3.90.30.28.00.00.000";"0040";"0000";"0202000000935";2020-02-07;2839;"+";5649;NA;"000";0;"N";NA;"00000000000000000007";"2020";"CAMERAS  DE  SEGURANCA  PARA  INSTALACAO  NO PREDIO DA SECRETARIA DE SAUDE. CONF OC 242 EM ANEXO. PROCESSO  20/2020. DISPENSA 07/2020.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1144";"08";"01";"10";"122";"0005";0;"02049";"4.4.90.52.33.00.00.000";"0040";"0000";"0202000000936";2020-02-07;1444;"+";5649;NA;"000";0;"N";NA;"00000000000000000007";"2020";"CAMERAS  DE  SEGURANCA  PARA  INSTALACAO  NO PREDIO DA SECRETARIA DE SAUDE. CONF OC 241 EM ANEXO. PROCESSO 20/2020. DISPENSA 07/2020.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1145";"05";"02";"12";"361";"0002";0;"02019";"3.3.90.30.24.00.00.000";"0020";"0000";"0202000000937";2020-02-07;11974;"+";6857;NA;"000";0;"N";NA;"00000000000000000004";"2020";"AQUISICAO  DE  MATERIAIS  PARA  ADEQUACAO DO PPCI DO PREDIO DA EMEF GETULIO VARGAS. CONF OC 237 EM ANEXO. PROCESSO 17/2020. DISPENSA 04/2020.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1146";"05";"02";"12";"361";"0002";0;"02019";"3.3.90.30.24.00.00.000";"0020";"0000";"0202000000937";2020-03-03;-190;"-";6857;NA;"000";0;"N";NA;"00000000000000000004";"2020";"por nao ter necessidade no presente";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"1147";"05";"02";"12";"361";"0002";0;"02019";"3.3.90.30.24.00.00.000";"0020";"0000";"0202000000937";2020-11-17;-3512;"-";6857;NA;"000";0;"N";NA;"00000000000000000004";"2020";"NE TRANSPOSTA PARA A NE 5446 PARA AJUSTE DE VINCULACAO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
